,,,,,,,,,,,,,Asignatura,Nombre Asig.,Créditos Asignatura,Asig. Referenciadas,Sección,Descrip. Evento,Horario,Profesor,Sede,Cat. Paquete,Paquete,Vac. Paquete
,,,,,,,,,,,,,CBM1003,CÁLCULO II,6,,Sección 13,CÁTEDRA 13,LU MA JU 14:30 - 15:50,ROSSEL JUAN BAUDILIO,S-SANTIAGO,Vacantes de Carrera,CBM1003_VC13,30
,,,,,,,,,,,,,CBM1003,CÁLCULO II,6,,Sección 13,AYUDANTÍA OBLIGATORIA 13,MI 14:30 - 15:50,,S-SANTIAGO,Vacantes de Carrera,CBM1003_VC13,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBM1003,CÁLCULO II,6,,Sección 2,CÁTEDRA 02,LU MA JU 16:00 - 17:20,SAAVEDRA IGNACIO EDUARDO,S-SANTIAGO,Vacantes de Carrera,CBM1003_VC02,30
,,,,,,,,,,,,,CBM1003,CÁLCULO II,6,,Sección 2,AYUDANTÍA OBLIGATORIA 02,MI 16:00 - 17:20,,S-SANTIAGO,Vacantes de Carrera,CBM1003_VC02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBM1003,CÁLCULO II,6,,Sección 3,AYUDANTÍA OBLIGATORIA 03,VI 11:30 - 12:50,,S-SANTIAGO,Vacantes de Carrera,CBM1003_VC03,30
,,,,,,,,,,,,,CBM1003,CÁLCULO II,6,,Sección 3,CÁTEDRA 03,LU MA JU 11:30 - 12:50,RIVERO ROSA ELVIRA,S-SANTIAGO,Vacantes de Carrera,CBM1003_VC03,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBM1003,CÁLCULO II,6,,Sección 4,CÁTEDRA 04,LU MA JU 11:30 - 12:50,LANDERO CARLOS GABRIEL,S-SANTIAGO,Vacantes de Carrera,CBM1003_VC04,30
,,,,,,,,,,,,,CBM1003,CÁLCULO II,6,,Sección 4,AYUDANTÍA OBLIGATORIA 04,VI 11:30 - 12:50,,S-SANTIAGO,Vacantes de Carrera,CBM1003_VC04,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBM1003,CÁLCULO II,6,,Sección 5,CÁTEDRA 05,LU MI JU 13:00 - 14:20,MARTI EMILIO ANDRES,S-SANTIAGO,Vacantes de Carrera,CBM1003_VC05,30
,,,,,,,,,,,,,CBM1003,CÁLCULO II,6,,Sección 5,AYUDANTÍA OBLIGATORIA 05,MA 13:00 - 14:20,,S-SANTIAGO,Vacantes de Carrera,CBM1003_VC05,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBM1003,CÁLCULO II,6,,Sección 6,CÁTEDRA 06,LU MA JU 08:30 - 09:50,BRAYOVIC BORIS ALEXANDER,S-SANTIAGO,Vacantes de Carrera,CBM1003_VC06,30
,,,,,,,,,,,,,CBM1003,CÁLCULO II,6,,Sección 6,AYUDANTÍA OBLIGATORIA 06,MI 08:30 - 09:50,,S-SANTIAGO,Vacantes de Carrera,CBM1003_VC06,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBM1003,CÁLCULO II,6,,Sección 7,CÁTEDRA 07,MA JU VI 08:30 - 09:50,LOPEZ MARIA GABRIELA,S-SANTIAGO,Vacantes de Carrera,CBM1003_VC07,30
,,,,,,,,,,,,,CBM1003,CÁLCULO II,6,,Sección 7,AYUDANTÍA OBLIGATORIA 07,LU 08:30 - 09:50,,S-SANTIAGO,Vacantes de Carrera,CBM1003_VC07,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBM1003,CÁLCULO II,6,,Sección 8,CÁTEDRA 08,LU MA JU 17:25 - 18:45,MUÑOZ JUAN ESTEBAN EDUARDO,S-SANTIAGO,Vacantes de Carrera,CBM1003_VC08,30
,,,,,,,,,,,,,CBM1003,CÁLCULO II,6,,Sección 8,AYUDANTÍA OBLIGATORIA 08,MI 17:25 - 18:45,,S-SANTIAGO,Vacantes de Carrera,CBM1003_VC08,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBM1003,CÁLCULO II,6,,Sección 9,CÁTEDRA 09,LU MA JU 10:00 - 11:20,RIVERO ROSA ELVIRA,S-SANTIAGO,Vacantes de Carrera,CBM1003_VC09,30
,,,,,,,,,,,,,CBM1003,CÁLCULO II,6,,Sección 9,AYUDANTÍA OBLIGATORIA 09,MI 10:00 - 11:20,,S-SANTIAGO,Vacantes de Carrera,CBM1003_VC09,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBM1005,ECUACIONES DIFERENCIALES,6,,Sección 1,CÁTEDRA 01,LU JU 13:00 - 14:20,LOPEZ JULIO CESAR,S-SANTIAGO,Vacantes de Carrera,CBM1005_VC01,38
,,,,,,,,,,,,,CBM1005,ECUACIONES DIFERENCIALES,6,,Sección 1,AYUDANTÍA OBLIGATORIA 01,MI 13:00 - 14:20,,S-SANTIAGO,Vacantes de Carrera,CBM1005_VC01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBM1005,ECUACIONES DIFERENCIALES,6,,Sección 2,CÁTEDRA 02,LU JU 17:25 - 18:45,CARRILLO HUGO,S-SANTIAGO,Vacantes de Carrera,CBM1005_VC02,38
,,,,,,,,,,,,,CBM1005,ECUACIONES DIFERENCIALES,6,,Sección 2,AYUDANTÍA OBLIGATORIA 02,MI 17:25 - 18:45,,S-SANTIAGO,Vacantes de Carrera,CBM1005_VC02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBM1005,ECUACIONES DIFERENCIALES,6,,Sección 3,AYUDANTÍA OBLIGATORIA 03,MI 10:00 - 11:20,,S-SANTIAGO,Vacantes de Carrera,CBM1005_VC03,38
,,,,,,,,,,,,,CBM1005,ECUACIONES DIFERENCIALES,6,,Sección 3,CÁTEDRA 03,LU JU 10:00 - 11:20,LOPEZ JULIO CESAR,S-SANTIAGO,Vacantes de Carrera,CBM1005_VC03,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBM1005,ECUACIONES DIFERENCIALES,6,,Sección 4,CÁTEDRA 04,MI VI 10:00 - 11:20,MARTI EMILIO ANDRES,S-SANTIAGO,Vacantes de Carrera,CBM1005_VC04,38
,,,,,,,,,,,,,CBM1005,ECUACIONES DIFERENCIALES,6,,Sección 4,AYUDANTÍA OBLIGATORIA 04,MA 10:00 - 11:20,,S-SANTIAGO,Vacantes de Carrera,CBM1005_VC04,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBM1005,ECUACIONES DIFERENCIALES,6,,Sección 5,CÁTEDRA 05,MA VI 08:30 - 09:50,,S-SANTIAGO,Vacantes de Carrera,CBM1005_VC05,38
,,,,,,,,,,,,,CBM1005,ECUACIONES DIFERENCIALES,6,,Sección 5,AYUDANTÍA OBLIGATORIA 05,MI 08:30 - 09:50,,S-SANTIAGO,Vacantes de Carrera,CBM1005_VC05,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBM1006,CÁLCULO III,6,,Sección 1,CÁTEDRA 01,MI VI 08:30 - 09:50,MARTI EMILIO ANDRES,S-SANTIAGO,Vacantes de Carrera,CBM1006_VC01,38
,,,,,,,,,,,,,CBM1006,CÁLCULO III,6,,Sección 1,AYUDANTÍA OBLIGATORIA 01,MA 08:30 - 09:50,,S-SANTIAGO,Vacantes de Carrera,CBM1006_VC01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBM1006,CÁLCULO III,6,,Sección 2,CÁTEDRA 02,LU JU 10:00 - 11:20,MARECHAL MATTHIEU PHILIPPE,S-SANTIAGO,Vacantes de Carrera,CBM1006_VC02,38
,,,,,,,,,,,,,CBM1006,CÁLCULO III,6,,Sección 2,AYUDANTÍA OBLIGATORIA 02,VI 10:00 - 11:20,,S-SANTIAGO,Vacantes de Carrera,CBM1006_VC02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBM1006,CÁLCULO III,6,,Sección 3,CÁTEDRA 03,LU JU 13:00 - 14:20,MARECHAL MATTHIEU PHILIPPE,S-SANTIAGO,Vacantes de Carrera,CBM1006_VC03,38
,,,,,,,,,,,,,CBM1006,CÁLCULO III,6,,Sección 3,AYUDANTÍA OBLIGATORIA 03,MI 13:00 - 14:20,,S-SANTIAGO,Vacantes de Carrera,CBM1006_VC03,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBM1006,CÁLCULO III,6,,Sección 4,CÁTEDRA 04,LU JU 14:30 - 15:50,MUÑOZ JUAN ESTEBAN EDUARDO,S-SANTIAGO,Vacantes de Carrera,CBM1006_VC04,38
,,,,,,,,,,,,,CBM1006,CÁLCULO III,6,,Sección 4,AYUDANTÍA OBLIGATORIA 04,MI 14:30 - 15:50,,S-SANTIAGO,Vacantes de Carrera,CBM1006_VC04,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBM1006,CÁLCULO III,6,,Sección 5,CÁTEDRA 05,LU JU 11:30 - 12:50,MATURANA HUGO,S-SANTIAGO,Vacantes de Carrera,CBM1006_VC05,38
,,,,,,,,,,,,,CBM1006,CÁLCULO III,6,,Sección 5,AYUDANTÍA OBLIGATORIA 05,VI 11:30 - 12:50,,S-SANTIAGO,Vacantes de Carrera,CBM1006_VC05,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBM1006,CÁLCULO III,6,,Sección 6,CÁTEDRA 06,LU JU 16:00 - 17:20,MARTI EMILIO ANDRES,S-SANTIAGO,Vacantes de Carrera,CBM1006_VC06,38
,,,,,,,,,,,,,CBM1006,CÁLCULO III,6,,Sección 6,AYUDANTÍA OBLIGATORIA 06,MI 16:00 - 17:20,,S-SANTIAGO,Vacantes de Carrera,CBM1006_VC06,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBQ1000,QUÍMICA,6,,Sección 1,AYUDANTÍA OBLIGATORIA 01,MI 14:30 - 15:50,,S-SANTIAGO,Vacantes de Carrera,CBQ1000_VC01,38
,,,,,,,,,,,,,CBQ1000,QUÍMICA,6,,Sección 1,CÁTEDRA 01,MA VI 13:00 - 14:20,ARIAS MARIA PATRICIA,S-SANTIAGO,Vacantes de Carrera,CBQ1000_VC01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBQ1000,QUÍMICA,6,,Sección 2,CÁTEDRA 02,LU JU 10:00 - 11:20,GACITUA MANUEL ALEJANDRO,S-SANTIAGO,Vacantes de Carrera,CBQ1000_VC02,38
,,,,,,,,,,,,,CBQ1000,QUÍMICA,6,,Sección 2,AYUDANTÍA OBLIGATORIA 02,MI 10:00 - 11:20,,S-SANTIAGO,Vacantes de Carrera,CBQ1000_VC02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBQ1000,QUÍMICA,6,,Sección 3,CÁTEDRA 03,LU JU 08:30 - 09:50,OPAZO EDITH ALEJANDRA,S-SANTIAGO,Vacantes de Carrera,CBQ1000_VC03,38
,,,,,,,,,,,,,CBQ1000,QUÍMICA,6,,Sección 3,AYUDANTÍA OBLIGATORIA 03,MI 08:30 - 09:50,,S-SANTIAGO,Vacantes de Carrera,CBQ1000_VC03,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBQ1000,QUÍMICA,6,,Sección 4,CÁTEDRA 04,LU JU 11:30 - 12:50,REYES NORA LILIAN,S-SANTIAGO,Vacantes de Carrera,CBQ1000_VC04,38
,,,,,,,,,,,,,CBQ1000,QUÍMICA,6,,Sección 4,AYUDANTÍA OBLIGATORIA 04,MI 16:00 - 17:20,,S-SANTIAGO,Vacantes de Carrera,CBQ1000_VC04,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CBQ1000,QUÍMICA,6,,Sección 5,CÁTEDRA 05,LU JU 11:30 - 12:50,SEPULVEDA KAREN CYNTIA,S-SANTIAGO,Vacantes de Carrera,CBQ1000_VC05,38
,,,,,,,,,,,,,CBQ1000,QUÍMICA,6,,Sección 5,AYUDANTÍA OBLIGATORIA 05,MI 13:00 - 14:20,,S-SANTIAGO,Vacantes de Carrera,CBQ1000_VC05,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII1000,CONTABILIDAD Y COSTOS,6,ICI3325,Sección 1,CÁTEDRA 01,MA VI 10:00 - 11:20,CORTES EMA BENITA,S-SANTIAGO,Vacantes de Carrera,CII1000_VC01,30
,,,,,,,,,,,,,CII1000,CONTABILIDAD Y COSTOS,6,ICI3325,Sección 1,AYUDANTÍA OPCIONAL 01,MI 10:00 - 11:20,,S-SANTIAGO,Vacantes de Carrera,CII1000_VC01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII1000,CONTABILIDAD Y COSTOS,6,ICI3325,Sección 1,CÁTEDRA 01,MA VI 10:00 - 11:20,CORTES EMA BENITA,S-SANTIAGO,Vacantes FG,CII1000_FG01,5
,,,,,,,,,,,,,CII1000,CONTABILIDAD Y COSTOS,6,ICI3325,Sección 1,AYUDANTÍA OPCIONAL 01,MI 10:00 - 11:20,,S-SANTIAGO,Vacantes FG,CII1000_FG01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII1000,CONTABILIDAD Y COSTOS,6,ICI3325,Sección 2,CÁTEDRA 02,MA VI 13:00 - 14:20,CORTES EMA BENITA,S-SANTIAGO,Vacantes de Carrera,CII1000_VC02,30
,,,,,,,,,,,,,CII1000,CONTABILIDAD Y COSTOS,6,ICI3325,Sección 2,AYUDANTÍA OPCIONAL 02,MI 16:00 - 17:20,,S-SANTIAGO,Vacantes de Carrera,CII1000_VC02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII1000,CONTABILIDAD Y COSTOS,6,ICI3325,Sección 2,CÁTEDRA 02,MA VI 13:00 - 14:20,CORTES EMA BENITA,S-SANTIAGO,Vacantes FG,CII1000_FG02,5
,,,,,,,,,,,,,CII1000,CONTABILIDAD Y COSTOS,6,ICI3325,Sección 2,AYUDANTÍA OPCIONAL 02,MI 16:00 - 17:20,,S-SANTIAGO,Vacantes FG,CII1000_FG02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII1000,CONTABILIDAD Y COSTOS,6,ICI3325,Sección 3,CÁTEDRA 03,LU JU 08:30 - 09:50,ORTIZ ROBERTO ENRIQUE,S-SANTIAGO,Vacantes de Carrera,CII1000_VC03,30
,,,,,,,,,,,,,CII1000,CONTABILIDAD Y COSTOS,6,ICI3325,Sección 3,AYUDANTÍA OPCIONAL 03,MI 10:00 - 11:20,,S-SANTIAGO,Vacantes de Carrera,CII1000_VC03,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII1000,CONTABILIDAD Y COSTOS,6,ICI3325,Sección 3,CÁTEDRA 03,LU JU 08:30 - 09:50,ORTIZ ROBERTO ENRIQUE,S-SANTIAGO,Vacantes FG,CII1000_FG03,5
,,,,,,,,,,,,,CII1000,CONTABILIDAD Y COSTOS,6,ICI3325,Sección 3,AYUDANTÍA OPCIONAL 03,MI 10:00 - 11:20,,S-SANTIAGO,Vacantes FG,CII1000_FG03,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII1000,CONTABILIDAD Y COSTOS,6,ICI3325,Sección 4,CÁTEDRA 04,LU JU 11:30 - 12:50,ORTIZ ROBERTO ENRIQUE,S-SANTIAGO,Vacantes de Carrera,CII1000_VC04,30
,,,,,,,,,,,,,CII1000,CONTABILIDAD Y COSTOS,6,ICI3325,Sección 4,AYUDANTÍA OPCIONAL 04,MI 08:30 - 09:50,,S-SANTIAGO,Vacantes de Carrera,CII1000_VC04,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII1000,CONTABILIDAD Y COSTOS,6,ICI3325,Sección 4,AYUDANTÍA OPCIONAL 04,MI 08:30 - 09:50,,S-SANTIAGO,Vacantes FG,CII1000_FG04,5
,,,,,,,,,,,,,CII1000,CONTABILIDAD Y COSTOS,6,ICI3325,Sección 4,CÁTEDRA 04,LU JU 11:30 - 12:50,ORTIZ ROBERTO ENRIQUE,S-SANTIAGO,Vacantes FG,CII1000_FG04,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII1000,CONTABILIDAD Y COSTOS,6,ICI3325,Sección 5,CÁTEDRA 05,MA VI 16:00 - 17:20,SAN MARTIN ROSA IRENE,S-SANTIAGO,Vacantes de Carrera,CII1000_VC05,35
,,,,,,,,,,,,,CII1000,CONTABILIDAD Y COSTOS,6,ICI3325,Sección 5,AYUDANTÍA OPCIONAL 05,MI 14:30 - 15:50,,S-SANTIAGO,Vacantes de Carrera,CII1000_VC05,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII2002,INGENIERIA ECONÓMICA,6,,Sección 1,CÁTEDRA 01,LU JU 10:00 - 11:20,ORTIZ ROBERTO ENRIQUE,S-SANTIAGO,Vacantes de Carrera,CII2002_VC01,45
,,,,,,,,,,,,,CII2002,INGENIERIA ECONÓMICA,6,,Sección 1,AYUDANTÍA OPCIONAL 01,MI 13:00 - 14:20,,S-SANTIAGO,Vacantes de Carrera,CII2002_VC01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII2002,INGENIERIA ECONÓMICA,6,,Sección 2,CÁTEDRA 02,MA VI 14:30 - 15:50,SAN MARTIN ROSA IRENE,S-SANTIAGO,Vacantes de Carrera,CII2002_VC02,45
,,,,,,,,,,,,,CII2002,INGENIERIA ECONÓMICA,6,,Sección 2,AYUDANTÍA OPCIONAL 02,MI 10:00 - 11:20,,S-SANTIAGO,Vacantes de Carrera,CII2002_VC02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII2002,INGENIERIA ECONÓMICA,6,,Sección 3,CÁTEDRA 03,LU JU 14:30 - 15:50,FAIVOVICH EDUARDO JAIME,S-SANTIAGO,Vacantes de Carrera,CII2002_VC03,45
,,,,,,,,,,,,,CII2002,INGENIERIA ECONÓMICA,6,,Sección 3,AYUDANTÍA OPCIONAL 03,MI 14:30 - 15:50,,S-SANTIAGO,Vacantes de Carrera,CII2002_VC03,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII2750,OPTIMIZACIÓN,6,,Sección 1,CÁTEDRA 01,LU JU 16:00 - 17:20,TANIDA MITSUO LUCAS MATI,S-SANTIAGO,Vacantes de Carrera,CII2750_VC01,45
,,,,,,,,,,,,,CII2750,OPTIMIZACIÓN,6,,Sección 1,AYUDANTÍA OPCIONAL 01,MI 16:00 - 17:20,,S-SANTIAGO,Vacantes de Carrera,CII2750_VC01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII2750,OPTIMIZACIÓN,6,,Sección 2,CÁTEDRA 02,MA VI 14:30 - 15:50,MÁRQUEZ RENNY JAVIER,S-SANTIAGO,Vacantes de Carrera,CII2750_VC02,45
,,,,,,,,,,,,,CII2750,OPTIMIZACIÓN,6,,Sección 2,AYUDANTÍA OPCIONAL 02,MI 16:00 - 17:20,,S-SANTIAGO,Vacantes de Carrera,CII2750_VC02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII2750,OPTIMIZACIÓN,6,,Sección 3,AYUDANTÍA OPCIONAL 03,MI 13:00 - 14:20,,S-SANTIAGO,Vacantes de Carrera,CII2750_VC03,45
,,,,,,,,,,,,,CII2750,OPTIMIZACIÓN,6,,Sección 3,CÁTEDRA 03,LU JU 11:30 - 12:50,TANIDA MITSUO LUCAS MATI,S-SANTIAGO,Vacantes de Carrera,CII2750_VC03,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII2750,OPTIMIZACIÓN,6,,Sección 4,CÁTEDRA 04,LU JU 13:00 - 14:20,ZÚÑIGA ALVARO SEBASTIÁN,S-SANTIAGO,Vacantes de Carrera,CII2750_VC04,45
,,,,,,,,,,,,,CII2750,OPTIMIZACIÓN,6,,Sección 4,AYUDANTÍA OPCIONAL 04,MI 10:00 - 11:20,,S-SANTIAGO,Vacantes de Carrera,CII2750_VC04,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII2750,OPTIMIZACIÓN,6,,Sección 5,CÁTEDRA 05,LU JU 14:30 - 15:50,ZÚÑIGA ALVARO SEBASTIÁN,S-SANTIAGO,Vacantes de Carrera,CII2750_VC05,45
,,,,,,,,,,,,,CII2750,OPTIMIZACIÓN,6,,Sección 5,AYUDANTÍA OPCIONAL 05,MI 16:00 - 17:20,,S-SANTIAGO,Vacantes de Carrera,CII2750_VC05,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII2750,OPTIMIZACIÓN,6,,Sección 6,CÁTEDRA 06,MA VI 13:00 - 14:20,TANIDA MITSUO LUCAS MATI,S-SANTIAGO,Vacantes de Carrera,CII2750_VC06,45
,,,,,,,,,,,,,CII2750,OPTIMIZACIÓN,6,,Sección 6,AYUDANTÍA OPCIONAL 06,MI 08:30 - 09:50,,S-SANTIAGO,Vacantes de Carrera,CII2750_VC06,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT1000,PROGRAMACIÓN,6,,Sección 1,CÁTEDRA 01,LU JU 10:00 - 11:20,DUARTE JUAN JOSE,S-SANTIAGO,Vacantes de Carrera,CIT1000_CA01,40
,,,,,,,,,,,,,CIT1000,PROGRAMACIÓN,6,,Sección 1,AYUDANTÍA OBLIGATORIA 01,MI 10:00 - 11:20,,S-SANTIAGO,Vacantes de Carrera,CIT1000_CA01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT1000,PROGRAMACIÓN,6,,Sección 2,CÁTEDRA 02,LU JU 13:00 - 14:20,DUARTE JUAN JOSE,S-SANTIAGO,Vacantes de Carrera,CIT1000_CA02,40
,,,,,,,,,,,,,CIT1000,PROGRAMACIÓN,6,,Sección 2,AYUDANTÍA OBLIGATORIA 02,VI 13:00 - 14:20,,S-SANTIAGO,Vacantes de Carrera,CIT1000_CA02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT1000,PROGRAMACIÓN,6,,Sección 3,CÁTEDRA 03,LU JU 08:30 - 09:50,ALVAREZ ESTEBAN AUGUSTO,S-SANTIAGO,Vacantes de Carrera,CIT1000_CA03,40
,,,,,,,,,,,,,CIT1000,PROGRAMACIÓN,6,,Sección 3,AYUDANTÍA OBLIGATORIA 03,VI 08:30 - 09:50,,S-SANTIAGO,Vacantes de Carrera,CIT1000_CA03,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT1000,PROGRAMACIÓN,6,,Sección 4,CÁTEDRA 04,MA VI 14:30 - 15:50,HIDALGO MAURICIO FERNANDO,S-SANTIAGO,Vacantes de Carrera,CIT1000_CA04,40
,,,,,,,,,,,,,CIT1000,PROGRAMACIÓN,6,,Sección 4,AYUDANTÍA OBLIGATORIA 04,JU 14:30 - 15:50,,S-SANTIAGO,Vacantes de Carrera,CIT1000_CA04,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT1010,PROGRAMACIÓN AVANZADA,6,,Sección 1,CÁTEDRA 01,LU JU 13:00 - 14:20,,S-SANTIAGO,Vacantes de Carrera,CIT1010_CA01,40
,,,,,,,,,,,,,CIT1010,PROGRAMACIÓN AVANZADA,6,,Sección 1,AYUDANTÍA OBLIGATORIA 01,MI 13:00 - 14:20,,S-SANTIAGO,Vacantes de Carrera,CIT1010_CA01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT1010,PROGRAMACIÓN AVANZADA,6,,Sección 2,CÁTEDRA 02,MA VI 10:00 - 11:20,SUCHAN KAROL MARCIN,S-SANTIAGO,Vacantes de Carrera,CIT1010_VC02,
,,,,,,,,,,,,,CIT1010,PROGRAMACIÓN AVANZADA,6,,Sección 2,AYUDANTÍA OBLIGATORIA 02,JU 10:00 - 11:20,,S-SANTIAGO,Vacantes de Carrera,CIT1010_VC02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT1010,PROGRAMACIÓN AVANZADA,6,,Sección 3,CÁTEDRA 03,LU JU 11:30 - 12:50,DUARTE JUAN JOSE,S-SANTIAGO,Vacantes de Carrera,CIT1010_CA03,
,,,,,,,,,,,,,CIT1010,PROGRAMACIÓN AVANZADA,6,,Sección 3,AYUDANTÍA OBLIGATORIA 03,MA 11:30 - 12:50,,S-SANTIAGO,Vacantes de Carrera,CIT1010_CA03,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
